step,episode,episode_reward,env,seed,agent
250000,250,964.5,ball_in_cup_catch,6,DrQ
260000,260,961.6,ball_in_cup_catch,6,DrQ
270000,270,959.2,ball_in_cup_catch,6,DrQ
280000,280,969.6,ball_in_cup_catch,6,DrQ
290000,290,959.1,ball_in_cup_catch,6,DrQ
300000,300,970.9,ball_in_cup_catch,6,DrQ
310000,310,963.7,ball_in_cup_catch,6,DrQ
320000,320,974.6,ball_in_cup_catch,6,DrQ
330000,330,963.0,ball_in_cup_catch,6,DrQ
340000,340,957.6,ball_in_cup_catch,6,DrQ
350000,350,975.4,ball_in_cup_catch,6,DrQ
360000,360,961.8,ball_in_cup_catch,6,DrQ
370000,370,968.3,ball_in_cup_catch,6,DrQ
380000,380,965.7,ball_in_cup_catch,6,DrQ
390000,390,966.5,ball_in_cup_catch,6,DrQ
400000,400,975.8,ball_in_cup_catch,6,DrQ
410000,410,960.5,ball_in_cup_catch,6,DrQ
420000,420,967.2,ball_in_cup_catch,6,DrQ
430000,430,964.6,ball_in_cup_catch,6,DrQ
440000,440,962.7,ball_in_cup_catch,6,DrQ
450000,450,946.9,ball_in_cup_catch,6,DrQ
460000,460,954.1,ball_in_cup_catch,6,DrQ
470000,470,967.2,ball_in_cup_catch,6,DrQ
480000,480,978.6,ball_in_cup_catch,6,DrQ
490000,490,969.3,ball_in_cup_catch,6,DrQ
500000,500,975.4,ball_in_cup_catch,6,DrQ
510000,510,972.6,ball_in_cup_catch,6,DrQ
520000,520,970.7,ball_in_cup_catch,6,DrQ
530000,530,956.5,ball_in_cup_catch,6,DrQ
540000,540,964.7,ball_in_cup_catch,6,DrQ
550000,550,972.1,ball_in_cup_catch,6,DrQ
560000,560,975.3,ball_in_cup_catch,6,DrQ
570000,570,950.4,ball_in_cup_catch,6,DrQ
580000,580,808.0,ball_in_cup_catch,6,DrQ
590000,590,968.5,ball_in_cup_catch,6,DrQ
600000,600,966.9,ball_in_cup_catch,6,DrQ
610000,610,974.4,ball_in_cup_catch,6,DrQ
620000,620,969.6,ball_in_cup_catch,6,DrQ
630000,630,975.5,ball_in_cup_catch,6,DrQ
640000,640,965.4,ball_in_cup_catch,6,DrQ
650000,650,971.7,ball_in_cup_catch,6,DrQ
660000,660,962.3,ball_in_cup_catch,6,DrQ
670000,670,975.1,ball_in_cup_catch,6,DrQ
680000,680,978.9,ball_in_cup_catch,6,DrQ
690000,690,956.3,ball_in_cup_catch,6,DrQ
700000,700,965.3,ball_in_cup_catch,6,DrQ
710000,710,965.2,ball_in_cup_catch,6,DrQ
720000,720,971.3,ball_in_cup_catch,6,DrQ
730000,730,982.7,ball_in_cup_catch,6,DrQ
740000,740,928.1,ball_in_cup_catch,6,DrQ
750000,750,943.8,ball_in_cup_catch,6,DrQ
760000,760,965.9,ball_in_cup_catch,6,DrQ
770000,770,982.8,ball_in_cup_catch,6,DrQ
780000,780,967.4,ball_in_cup_catch,6,DrQ
790000,790,943.0,ball_in_cup_catch,6,DrQ
800000,800,977.0,ball_in_cup_catch,6,DrQ
810000,810,947.5,ball_in_cup_catch,6,DrQ
820000,820,971.9,ball_in_cup_catch,6,DrQ
830000,830,963.3,ball_in_cup_catch,6,DrQ
840000,840,940.6,ball_in_cup_catch,6,DrQ
850000,850,973.4,ball_in_cup_catch,6,DrQ
860000,860,980.0,ball_in_cup_catch,6,DrQ
870000,870,976.3,ball_in_cup_catch,6,DrQ
880000,880,981.9,ball_in_cup_catch,6,DrQ
890000,890,964.8,ball_in_cup_catch,6,DrQ
900000,900,969.7,ball_in_cup_catch,6,DrQ
910000,910,965.0,ball_in_cup_catch,6,DrQ
920000,920,978.4,ball_in_cup_catch,6,DrQ
930000,930,960.9,ball_in_cup_catch,6,DrQ
940000,940,969.9,ball_in_cup_catch,6,DrQ
950000,950,971.8,ball_in_cup_catch,6,DrQ
960000,960,977.2,ball_in_cup_catch,6,DrQ
970000,970,973.8,ball_in_cup_catch,6,DrQ
980000,980,973.2,ball_in_cup_catch,6,DrQ
990000,990,976.3,ball_in_cup_catch,6,DrQ
1000000,1000,971.8,ball_in_cup_catch,6,DrQ
1010000,1010,955.0,ball_in_cup_catch,6,DrQ
1020000,1020,966.9,ball_in_cup_catch,6,DrQ
1030000,1030,982.9,ball_in_cup_catch,6,DrQ
1040000,1040,958.7,ball_in_cup_catch,6,DrQ
1050000,1050,973.6,ball_in_cup_catch,6,DrQ
1060000,1060,979.1,ball_in_cup_catch,6,DrQ
1070000,1070,970.2,ball_in_cup_catch,6,DrQ
1080000,1080,968.6,ball_in_cup_catch,6,DrQ
1090000,1090,974.2,ball_in_cup_catch,6,DrQ
1100000,1100,976.0,ball_in_cup_catch,6,DrQ
1110000,1110,883.3,ball_in_cup_catch,6,DrQ
1120000,1120,975.7,ball_in_cup_catch,6,DrQ
1130000,1130,972.5,ball_in_cup_catch,6,DrQ
1140000,1140,980.4,ball_in_cup_catch,6,DrQ
1150000,1150,905.2,ball_in_cup_catch,6,DrQ
1160000,1160,979.0,ball_in_cup_catch,6,DrQ
1170000,1170,958.4,ball_in_cup_catch,6,DrQ
1180000,1180,976.8,ball_in_cup_catch,6,DrQ
1190000,1190,980.9,ball_in_cup_catch,6,DrQ
1200000,1200,965.9,ball_in_cup_catch,6,DrQ
1210000,1210,972.4,ball_in_cup_catch,6,DrQ
1220000,1220,976.7,ball_in_cup_catch,6,DrQ
1230000,1230,979.9,ball_in_cup_catch,6,DrQ
1240000,1240,973.5,ball_in_cup_catch,6,DrQ
1250000,1250,971.4,ball_in_cup_catch,6,DrQ
1260000,1260,957.2,ball_in_cup_catch,6,DrQ
1270000,1270,973.2,ball_in_cup_catch,6,DrQ
1280000,1280,952.2,ball_in_cup_catch,6,DrQ
1290000,1290,964.1,ball_in_cup_catch,6,DrQ
1300000,1300,966.0,ball_in_cup_catch,6,DrQ
1310000,1310,982.6,ball_in_cup_catch,6,DrQ
1320000,1320,978.1,ball_in_cup_catch,6,DrQ
1330000,1330,972.6,ball_in_cup_catch,6,DrQ
1340000,1340,969.2,ball_in_cup_catch,6,DrQ
1350000,1350,980.3,ball_in_cup_catch,6,DrQ
1360000,1360,981.4,ball_in_cup_catch,6,DrQ
1370000,1370,970.2,ball_in_cup_catch,6,DrQ
1380000,1380,974.5,ball_in_cup_catch,6,DrQ
1390000,1390,981.7,ball_in_cup_catch,6,DrQ
1400000,1400,954.3,ball_in_cup_catch,6,DrQ
1410000,1410,983.2,ball_in_cup_catch,6,DrQ
1420000,1420,985.6,ball_in_cup_catch,6,DrQ
1430000,1430,979.2,ball_in_cup_catch,6,DrQ
1440000,1440,981.3,ball_in_cup_catch,6,DrQ
1450000,1450,976.7,ball_in_cup_catch,6,DrQ
1460000,1460,971.6,ball_in_cup_catch,6,DrQ
1470000,1470,959.9,ball_in_cup_catch,6,DrQ
1480000,1480,976.7,ball_in_cup_catch,6,DrQ
1490000,1490,966.5,ball_in_cup_catch,6,DrQ
1500000,1500,983.5,ball_in_cup_catch,6,DrQ
1510000,1510,976.3,ball_in_cup_catch,6,DrQ
1520000,1520,965.6,ball_in_cup_catch,6,DrQ
1530000,1530,975.7,ball_in_cup_catch,6,DrQ
1540000,1540,979.3,ball_in_cup_catch,6,DrQ
1550000,1550,929.9,ball_in_cup_catch,6,DrQ
1560000,1560,974.2,ball_in_cup_catch,6,DrQ
1570000,1570,945.6,ball_in_cup_catch,6,DrQ
1580000,1580,973.6,ball_in_cup_catch,6,DrQ
1590000,1590,980.7,ball_in_cup_catch,6,DrQ
1600000,1600,954.8,ball_in_cup_catch,6,DrQ
1610000,1610,973.5,ball_in_cup_catch,6,DrQ
1620000,1620,969.2,ball_in_cup_catch,6,DrQ
1630000,1630,974.1,ball_in_cup_catch,6,DrQ
1640000,1640,978.0,ball_in_cup_catch,6,DrQ
1650000,1650,978.0,ball_in_cup_catch,6,DrQ
1660000,1660,975.6,ball_in_cup_catch,6,DrQ
1670000,1670,957.9,ball_in_cup_catch,6,DrQ
1680000,1680,974.8,ball_in_cup_catch,6,DrQ
1690000,1690,971.9,ball_in_cup_catch,6,DrQ
1700000,1700,976.7,ball_in_cup_catch,6,DrQ
1710000,1710,961.7,ball_in_cup_catch,6,DrQ
1720000,1720,974.9,ball_in_cup_catch,6,DrQ
1730000,1730,974.1,ball_in_cup_catch,6,DrQ
1740000,1740,980.3,ball_in_cup_catch,6,DrQ
1750000,1750,975.5,ball_in_cup_catch,6,DrQ
1760000,1760,970.3,ball_in_cup_catch,6,DrQ
1770000,1770,971.3,ball_in_cup_catch,6,DrQ
1780000,1780,980.2,ball_in_cup_catch,6,DrQ
1790000,1790,971.2,ball_in_cup_catch,6,DrQ
1800000,1800,966.2,ball_in_cup_catch,6,DrQ
1810000,1810,978.6,ball_in_cup_catch,6,DrQ
1820000,1820,967.5,ball_in_cup_catch,6,DrQ
1830000,1830,977.6,ball_in_cup_catch,6,DrQ
1840000,1840,978.7,ball_in_cup_catch,6,DrQ
1850000,1850,971.8,ball_in_cup_catch,6,DrQ
1860000,1860,975.7,ball_in_cup_catch,6,DrQ
1870000,1870,978.0,ball_in_cup_catch,6,DrQ
1880000,1880,979.8,ball_in_cup_catch,6,DrQ
1890000,1890,969.4,ball_in_cup_catch,6,DrQ
1900000,1900,964.5,ball_in_cup_catch,6,DrQ
1910000,1910,979.7,ball_in_cup_catch,6,DrQ
1920000,1920,970.1,ball_in_cup_catch,6,DrQ
1930000,1930,976.9,ball_in_cup_catch,6,DrQ
1940000,1940,976.2,ball_in_cup_catch,6,DrQ
1950000,1950,981.5,ball_in_cup_catch,6,DrQ
1960000,1960,968.5,ball_in_cup_catch,6,DrQ
1970000,1970,982.0,ball_in_cup_catch,6,DrQ
1980000,1980,977.8,ball_in_cup_catch,6,DrQ
1990000,1990,974.9,ball_in_cup_catch,6,DrQ
2000000,2000,980.4,ball_in_cup_catch,6,DrQ
2010000,2010,986.0,ball_in_cup_catch,6,DrQ
2020000,2020,962.2,ball_in_cup_catch,6,DrQ
2030000,2030,974.8,ball_in_cup_catch,6,DrQ
2040000,2040,976.4,ball_in_cup_catch,6,DrQ
2050000,2050,975.1,ball_in_cup_catch,6,DrQ
2060000,2060,948.5,ball_in_cup_catch,6,DrQ
2070000,2070,975.5,ball_in_cup_catch,6,DrQ
2080000,2080,987.0,ball_in_cup_catch,6,DrQ
2090000,2090,962.1,ball_in_cup_catch,6,DrQ
2100000,2100,986.6,ball_in_cup_catch,6,DrQ
2110000,2110,982.6,ball_in_cup_catch,6,DrQ
2120000,2120,979.1,ball_in_cup_catch,6,DrQ
2130000,2130,983.0,ball_in_cup_catch,6,DrQ
2140000,2140,974.9,ball_in_cup_catch,6,DrQ
2150000,2150,988.5,ball_in_cup_catch,6,DrQ
2160000,2160,973.8,ball_in_cup_catch,6,DrQ
2170000,2170,975.1,ball_in_cup_catch,6,DrQ
2180000,2180,954.5,ball_in_cup_catch,6,DrQ
2190000,2190,976.5,ball_in_cup_catch,6,DrQ
2200000,2200,982.3,ball_in_cup_catch,6,DrQ
2210000,2210,974.2,ball_in_cup_catch,6,DrQ
2220000,2220,986.2,ball_in_cup_catch,6,DrQ
2230000,2230,978.8,ball_in_cup_catch,6,DrQ
2240000,2240,970.7,ball_in_cup_catch,6,DrQ
0,0,0.0,ball_in_cup_catch,10,DrQ
10000,10,120.2,ball_in_cup_catch,10,DrQ
20000,20,99.2,ball_in_cup_catch,10,DrQ
30000,30,583.0,ball_in_cup_catch,10,DrQ
40000,40,937.7,ball_in_cup_catch,10,DrQ
50000,50,962.4,ball_in_cup_catch,10,DrQ
60000,60,903.5,ball_in_cup_catch,10,DrQ
70000,70,980.0,ball_in_cup_catch,10,DrQ
80000,80,971.0,ball_in_cup_catch,10,DrQ
90000,90,959.6,ball_in_cup_catch,10,DrQ
100000,100,946.6,ball_in_cup_catch,10,DrQ
110000,110,960.7,ball_in_cup_catch,10,DrQ
120000,120,920.3,ball_in_cup_catch,10,DrQ
130000,130,963.9,ball_in_cup_catch,10,DrQ
140000,140,951.8,ball_in_cup_catch,10,DrQ
150000,150,966.1,ball_in_cup_catch,10,DrQ
160000,160,978.2,ball_in_cup_catch,10,DrQ
170000,170,963.2,ball_in_cup_catch,10,DrQ
180000,180,973.9,ball_in_cup_catch,10,DrQ
190000,190,967.9,ball_in_cup_catch,10,DrQ
200000,200,970.5,ball_in_cup_catch,10,DrQ
210000,210,975.4,ball_in_cup_catch,10,DrQ
220000,220,968.9,ball_in_cup_catch,10,DrQ
230000,230,967.1,ball_in_cup_catch,10,DrQ
240000,240,962.7,ball_in_cup_catch,10,DrQ
250000,250,973.4,ball_in_cup_catch,10,DrQ
260000,260,973.8,ball_in_cup_catch,10,DrQ
270000,270,971.4,ball_in_cup_catch,10,DrQ
280000,280,973.8,ball_in_cup_catch,10,DrQ
290000,290,947.4,ball_in_cup_catch,10,DrQ
300000,300,982.6,ball_in_cup_catch,10,DrQ
310000,310,965.6,ball_in_cup_catch,10,DrQ
320000,320,972.4,ball_in_cup_catch,10,DrQ
330000,330,969.1,ball_in_cup_catch,10,DrQ
340000,340,973.0,ball_in_cup_catch,10,DrQ
350000,350,973.4,ball_in_cup_catch,10,DrQ
360000,360,966.2,ball_in_cup_catch,10,DrQ
370000,370,874.8,ball_in_cup_catch,10,DrQ
380000,380,976.9,ball_in_cup_catch,10,DrQ
390000,390,957.2,ball_in_cup_catch,10,DrQ
400000,400,976.1,ball_in_cup_catch,10,DrQ
410000,410,977.7,ball_in_cup_catch,10,DrQ
420000,420,977.0,ball_in_cup_catch,10,DrQ
430000,430,970.6,ball_in_cup_catch,10,DrQ
440000,440,963.7,ball_in_cup_catch,10,DrQ
450000,450,965.1,ball_in_cup_catch,10,DrQ
460000,460,970.6,ball_in_cup_catch,10,DrQ
470000,470,974.0,ball_in_cup_catch,10,DrQ
480000,480,967.5,ball_in_cup_catch,10,DrQ
490000,490,962.6,ball_in_cup_catch,10,DrQ
500000,500,978.6,ball_in_cup_catch,10,DrQ
510000,510,970.9,ball_in_cup_catch,10,DrQ
520000,520,974.8,ball_in_cup_catch,10,DrQ
530000,530,963.1,ball_in_cup_catch,10,DrQ
540000,540,964.5,ball_in_cup_catch,10,DrQ
550000,550,983.8,ball_in_cup_catch,10,DrQ
560000,560,973.6,ball_in_cup_catch,10,DrQ
570000,570,977.9,ball_in_cup_catch,10,DrQ
580000,580,974.7,ball_in_cup_catch,10,DrQ
590000,590,973.8,ball_in_cup_catch,10,DrQ
600000,600,967.2,ball_in_cup_catch,10,DrQ
610000,610,965.5,ball_in_cup_catch,10,DrQ
620000,620,973.1,ball_in_cup_catch,10,DrQ
630000,630,965.1,ball_in_cup_catch,10,DrQ
640000,640,969.7,ball_in_cup_catch,10,DrQ
650000,650,982.9,ball_in_cup_catch,10,DrQ
660000,660,979.7,ball_in_cup_catch,10,DrQ
670000,670,968.6,ball_in_cup_catch,10,DrQ
680000,680,972.5,ball_in_cup_catch,10,DrQ
690000,690,965.3,ball_in_cup_catch,10,DrQ
700000,700,970.3,ball_in_cup_catch,10,DrQ
710000,710,975.3,ball_in_cup_catch,10,DrQ
720000,720,972.5,ball_in_cup_catch,10,DrQ
730000,730,964.2,ball_in_cup_catch,10,DrQ
740000,740,982.0,ball_in_cup_catch,10,DrQ
750000,750,979.7,ball_in_cup_catch,10,DrQ
760000,760,969.1,ball_in_cup_catch,10,DrQ
770000,770,975.6,ball_in_cup_catch,10,DrQ
780000,780,976.4,ball_in_cup_catch,10,DrQ
790000,790,974.3,ball_in_cup_catch,10,DrQ
800000,800,983.8,ball_in_cup_catch,10,DrQ
810000,810,971.9,ball_in_cup_catch,10,DrQ
820000,820,977.4,ball_in_cup_catch,10,DrQ
830000,830,974.1,ball_in_cup_catch,10,DrQ
840000,840,968.4,ball_in_cup_catch,10,DrQ
850000,850,969.6,ball_in_cup_catch,10,DrQ
860000,860,978.2,ball_in_cup_catch,10,DrQ
870000,870,977.2,ball_in_cup_catch,10,DrQ
880000,880,978.2,ball_in_cup_catch,10,DrQ
890000,890,968.5,ball_in_cup_catch,10,DrQ
900000,900,966.1,ball_in_cup_catch,10,DrQ
910000,910,978.2,ball_in_cup_catch,10,DrQ
920000,920,977.2,ball_in_cup_catch,10,DrQ
930000,930,983.9,ball_in_cup_catch,10,DrQ
940000,940,975.9,ball_in_cup_catch,10,DrQ
950000,950,976.0,ball_in_cup_catch,10,DrQ
960000,960,973.1,ball_in_cup_catch,10,DrQ
970000,970,972.5,ball_in_cup_catch,10,DrQ
980000,980,977.8,ball_in_cup_catch,10,DrQ
990000,990,969.4,ball_in_cup_catch,10,DrQ
1000000,1000,945.2,ball_in_cup_catch,10,DrQ
1010000,1010,972.2,ball_in_cup_catch,10,DrQ
1020000,1020,976.7,ball_in_cup_catch,10,DrQ
1030000,1030,970.1,ball_in_cup_catch,10,DrQ
1040000,1040,977.8,ball_in_cup_catch,10,DrQ
1050000,1050,968.3,ball_in_cup_catch,10,DrQ
1060000,1060,979.7,ball_in_cup_catch,10,DrQ
1070000,1070,977.4,ball_in_cup_catch,10,DrQ
1080000,1080,973.4,ball_in_cup_catch,10,DrQ
1090000,1090,976.5,ball_in_cup_catch,10,DrQ
1100000,1100,971.2,ball_in_cup_catch,10,DrQ
1110000,1110,968.8,ball_in_cup_catch,10,DrQ
1120000,1120,978.1,ball_in_cup_catch,10,DrQ
1130000,1130,980.2,ball_in_cup_catch,10,DrQ
1140000,1140,976.9,ball_in_cup_catch,10,DrQ
1150000,1150,959.0,ball_in_cup_catch,10,DrQ
1160000,1160,976.7,ball_in_cup_catch,10,DrQ
1170000,1170,975.4,ball_in_cup_catch,10,DrQ
1180000,1180,975.9,ball_in_cup_catch,10,DrQ
1190000,1190,978.6,ball_in_cup_catch,10,DrQ
1200000,1200,975.9,ball_in_cup_catch,10,DrQ
1210000,1210,970.8,ball_in_cup_catch,10,DrQ
1220000,1220,933.8,ball_in_cup_catch,10,DrQ
1230000,1230,974.4,ball_in_cup_catch,10,DrQ
1240000,1240,975.2,ball_in_cup_catch,10,DrQ
1250000,1250,977.8,ball_in_cup_catch,10,DrQ
1260000,1260,981.1,ball_in_cup_catch,10,DrQ
1270000,1270,978.9,ball_in_cup_catch,10,DrQ
1280000,1280,972.8,ball_in_cup_catch,10,DrQ
1290000,1290,974.6,ball_in_cup_catch,10,DrQ
1300000,1300,980.8,ball_in_cup_catch,10,DrQ
1310000,1310,974.9,ball_in_cup_catch,10,DrQ
1320000,1320,975.7,ball_in_cup_catch,10,DrQ
1330000,1330,965.7,ball_in_cup_catch,10,DrQ
1340000,1340,979.1,ball_in_cup_catch,10,DrQ
1350000,1350,978.6,ball_in_cup_catch,10,DrQ
1360000,1360,971.5,ball_in_cup_catch,10,DrQ
1370000,1370,972.4,ball_in_cup_catch,10,DrQ
1380000,1380,970.5,ball_in_cup_catch,10,DrQ
1390000,1390,970.9,ball_in_cup_catch,10,DrQ
1400000,1400,972.6,ball_in_cup_catch,10,DrQ
1410000,1410,976.3,ball_in_cup_catch,10,DrQ
1420000,1420,972.6,ball_in_cup_catch,10,DrQ
1430000,1430,974.0,ball_in_cup_catch,10,DrQ
1440000,1440,972.4,ball_in_cup_catch,10,DrQ
1450000,1450,971.3,ball_in_cup_catch,10,DrQ
1460000,1460,974.2,ball_in_cup_catch,10,DrQ
1470000,1470,978.4,ball_in_cup_catch,10,DrQ
1480000,1480,976.0,ball_in_cup_catch,10,DrQ
1490000,1490,978.3,ball_in_cup_catch,10,DrQ
1500000,1500,977.5,ball_in_cup_catch,10,DrQ
1510000,1510,973.1,ball_in_cup_catch,10,DrQ
1520000,1520,973.1,ball_in_cup_catch,10,DrQ
1530000,1530,974.6,ball_in_cup_catch,10,DrQ
1540000,1540,981.8,ball_in_cup_catch,10,DrQ
1550000,1550,977.6,ball_in_cup_catch,10,DrQ
1560000,1560,974.9,ball_in_cup_catch,10,DrQ
1570000,1570,979.3,ball_in_cup_catch,10,DrQ
1580000,1580,980.2,ball_in_cup_catch,10,DrQ
1590000,1590,983.7,ball_in_cup_catch,10,DrQ
1600000,1600,969.4,ball_in_cup_catch,10,DrQ
1610000,1610,977.5,ball_in_cup_catch,10,DrQ
1620000,1620,977.5,ball_in_cup_catch,10,DrQ
1630000,1630,975.5,ball_in_cup_catch,10,DrQ
1640000,1640,975.0,ball_in_cup_catch,10,DrQ
1650000,1650,972.4,ball_in_cup_catch,10,DrQ
1660000,1660,970.0,ball_in_cup_catch,10,DrQ
1670000,1670,970.9,ball_in_cup_catch,10,DrQ
1680000,1680,969.9,ball_in_cup_catch,10,DrQ
1690000,1690,975.7,ball_in_cup_catch,10,DrQ
1700000,1700,976.1,ball_in_cup_catch,10,DrQ
1710000,1710,972.2,ball_in_cup_catch,10,DrQ
1720000,1720,968.4,ball_in_cup_catch,10,DrQ
1730000,1730,976.3,ball_in_cup_catch,10,DrQ
1740000,1740,967.9,ball_in_cup_catch,10,DrQ
1750000,1750,970.9,ball_in_cup_catch,10,DrQ
1760000,1760,974.2,ball_in_cup_catch,10,DrQ
1770000,1770,982.4,ball_in_cup_catch,10,DrQ
1780000,1780,967.9,ball_in_cup_catch,10,DrQ
1790000,1790,981.7,ball_in_cup_catch,10,DrQ
1800000,1800,962.2,ball_in_cup_catch,10,DrQ
1810000,1810,976.3,ball_in_cup_catch,10,DrQ
1820000,1820,976.0,ball_in_cup_catch,10,DrQ
1830000,1830,982.6,ball_in_cup_catch,10,DrQ
1840000,1840,971.7,ball_in_cup_catch,10,DrQ
1850000,1850,969.3,ball_in_cup_catch,10,DrQ
1860000,1860,973.0,ball_in_cup_catch,10,DrQ
1870000,1870,977.9,ball_in_cup_catch,10,DrQ
1880000,1880,975.4,ball_in_cup_catch,10,DrQ
1890000,1890,972.2,ball_in_cup_catch,10,DrQ
1900000,1900,975.7,ball_in_cup_catch,10,DrQ
1910000,1910,983.8,ball_in_cup_catch,10,DrQ
1920000,1920,968.0,ball_in_cup_catch,10,DrQ
1930000,1930,973.0,ball_in_cup_catch,10,DrQ
1940000,1940,975.8,ball_in_cup_catch,10,DrQ
1950000,1950,965.1,ball_in_cup_catch,10,DrQ
1960000,1960,971.2,ball_in_cup_catch,10,DrQ
1970000,1970,971.5,ball_in_cup_catch,10,DrQ
1980000,1980,982.8,ball_in_cup_catch,10,DrQ
1990000,1990,974.7,ball_in_cup_catch,10,DrQ
2000000,2000,976.2,ball_in_cup_catch,10,DrQ
2010000,2010,977.2,ball_in_cup_catch,10,DrQ
2020000,2020,971.6,ball_in_cup_catch,10,DrQ
2030000,2030,973.1,ball_in_cup_catch,10,DrQ
2040000,2040,976.7,ball_in_cup_catch,10,DrQ
2050000,2050,982.8,ball_in_cup_catch,10,DrQ
2060000,2060,976.3,ball_in_cup_catch,10,DrQ
2070000,2070,981.5,ball_in_cup_catch,10,DrQ
2080000,2080,978.4,ball_in_cup_catch,10,DrQ
2090000,2090,966.3,ball_in_cup_catch,10,DrQ
2100000,2100,974.4,ball_in_cup_catch,10,DrQ
2110000,2110,976.8,ball_in_cup_catch,10,DrQ
2120000,2120,975.4,ball_in_cup_catch,10,DrQ
2130000,2130,974.0,ball_in_cup_catch,10,DrQ
2140000,2140,976.6,ball_in_cup_catch,10,DrQ
2150000,2150,969.7,ball_in_cup_catch,10,DrQ
2160000,2160,977.5,ball_in_cup_catch,10,DrQ
2170000,2170,976.1,ball_in_cup_catch,10,DrQ
2180000,2180,977.2,ball_in_cup_catch,10,DrQ
2190000,2190,979.4,ball_in_cup_catch,10,DrQ
2200000,2200,975.4,ball_in_cup_catch,10,DrQ
2210000,2210,973.2,ball_in_cup_catch,10,DrQ
2220000,2220,981.4,ball_in_cup_catch,10,DrQ
2230000,2230,974.3,ball_in_cup_catch,10,DrQ
2240000,2240,970.5,ball_in_cup_catch,10,DrQ
2250000,2250,973.4,ball_in_cup_catch,10,DrQ
0,0,0.0,ball_in_cup_catch,2,DrQ
10000,10,75.8,ball_in_cup_catch,2,DrQ
20000,20,0.0,ball_in_cup_catch,2,DrQ
30000,30,100.0,ball_in_cup_catch,2,DrQ
40000,40,494.4,ball_in_cup_catch,2,DrQ
50000,50,444.7,ball_in_cup_catch,2,DrQ
60000,60,590.5,ball_in_cup_catch,2,DrQ
70000,70,950.8,ball_in_cup_catch,2,DrQ
80000,80,934.8,ball_in_cup_catch,2,DrQ
90000,90,893.7,ball_in_cup_catch,2,DrQ
100000,100,983.3,ball_in_cup_catch,2,DrQ
110000,110,925.1,ball_in_cup_catch,2,DrQ
120000,120,956.1,ball_in_cup_catch,2,DrQ
130000,130,964.1,ball_in_cup_catch,2,DrQ
140000,140,967.0,ball_in_cup_catch,2,DrQ
150000,150,971.9,ball_in_cup_catch,2,DrQ
160000,160,969.7,ball_in_cup_catch,2,DrQ
170000,170,964.9,ball_in_cup_catch,2,DrQ
180000,180,976.7,ball_in_cup_catch,2,DrQ
190000,190,976.3,ball_in_cup_catch,2,DrQ
200000,200,975.7,ball_in_cup_catch,2,DrQ
210000,210,972.1,ball_in_cup_catch,2,DrQ
220000,220,972.5,ball_in_cup_catch,2,DrQ
230000,230,898.0,ball_in_cup_catch,2,DrQ
240000,240,973.6,ball_in_cup_catch,2,DrQ
250000,250,977.8,ball_in_cup_catch,2,DrQ
260000,260,971.4,ball_in_cup_catch,2,DrQ
270000,270,968.3,ball_in_cup_catch,2,DrQ
280000,280,965.1,ball_in_cup_catch,2,DrQ
290000,290,956.8,ball_in_cup_catch,2,DrQ
300000,300,971.5,ball_in_cup_catch,2,DrQ
310000,310,978.9,ball_in_cup_catch,2,DrQ
320000,320,945.1,ball_in_cup_catch,2,DrQ
330000,330,974.9,ball_in_cup_catch,2,DrQ
340000,340,981.4,ball_in_cup_catch,2,DrQ
350000,350,970.2,ball_in_cup_catch,2,DrQ
360000,360,974.3,ball_in_cup_catch,2,DrQ
370000,370,973.8,ball_in_cup_catch,2,DrQ
380000,380,978.7,ball_in_cup_catch,2,DrQ
390000,390,976.1,ball_in_cup_catch,2,DrQ
400000,400,976.2,ball_in_cup_catch,2,DrQ
410000,410,964.3,ball_in_cup_catch,2,DrQ
420000,420,972.1,ball_in_cup_catch,2,DrQ
430000,430,977.6,ball_in_cup_catch,2,DrQ
440000,440,980.2,ball_in_cup_catch,2,DrQ
450000,450,967.5,ball_in_cup_catch,2,DrQ
460000,460,975.6,ball_in_cup_catch,2,DrQ
470000,470,978.0,ball_in_cup_catch,2,DrQ
480000,480,971.9,ball_in_cup_catch,2,DrQ
490000,490,967.2,ball_in_cup_catch,2,DrQ
500000,500,964.3,ball_in_cup_catch,2,DrQ
510000,510,945.9,ball_in_cup_catch,2,DrQ
520000,520,987.2,ball_in_cup_catch,2,DrQ
530000,530,969.4,ball_in_cup_catch,2,DrQ
540000,540,980.7,ball_in_cup_catch,2,DrQ
550000,550,982.9,ball_in_cup_catch,2,DrQ
560000,560,967.7,ball_in_cup_catch,2,DrQ
570000,570,964.7,ball_in_cup_catch,2,DrQ
580000,580,950.4,ball_in_cup_catch,2,DrQ
590000,590,951.4,ball_in_cup_catch,2,DrQ
600000,600,950.6,ball_in_cup_catch,2,DrQ
610000,610,989.3,ball_in_cup_catch,2,DrQ
620000,620,978.9,ball_in_cup_catch,2,DrQ
630000,630,981.6,ball_in_cup_catch,2,DrQ
640000,640,977.2,ball_in_cup_catch,2,DrQ
650000,650,974.4,ball_in_cup_catch,2,DrQ
660000,660,963.8,ball_in_cup_catch,2,DrQ
670000,670,973.9,ball_in_cup_catch,2,DrQ
680000,680,967.6,ball_in_cup_catch,2,DrQ
690000,690,981.9,ball_in_cup_catch,2,DrQ
700000,700,983.0,ball_in_cup_catch,2,DrQ
710000,710,980.7,ball_in_cup_catch,2,DrQ
720000,720,974.6,ball_in_cup_catch,2,DrQ
